post,bid,block,serial,buyer,seller,date
331825ef69fdf79e944fbc751cf1a1e7012c025f4d62d295c30cd592e3f71e90,1000000000,48926,69,clayoglesby,jckly,2021-08-05 18:02:10
246372c5df06545baadbbd072ef62cc3c96578e8e771887f1dd9b1fdb96340f7,1000000000,48926,1,SergeFan_Gallery,YogiCool,2021-08-05 18:02:10
07eaf86f41dc4dfa994745df5a5343bf304a2f69cfffba89d311038ffdf59310,50000000,48926,1,AKM,claraedwiges,2021-08-05 18:02:10
07eaf86f41dc4dfa994745df5a5343bf304a2f69cfffba89d311038ffdf59310,1000000,48926,2,becopro,claraedwiges,2021-08-05 18:02:10
07eaf86f41dc4dfa994745df5a5343bf304a2f69cfffba89d311038ffdf59310,44000000,48926,44,shafina,claraedwiges,2021-08-05 18:02:10
07eaf86f41dc4dfa994745df5a5343bf304a2f69cfffba89d311038ffdf59310,1097366,48926,17,cnzpll,claraedwiges,2021-08-05 18:02:10
3b8869ae1d4c5777072a5935aab6979aa674e7bec480b87c24b5cb7ccac0fee4,1000000,48926,1,ManavKhatri,Petrh,2021-08-05 18:02:10
e5dfab1a5dab5abe266cb818d15e1274130d69ddd82f2652a779363f7fe23834,500000000,48926,1,SergeFan_Gallery,YogiCool,2021-08-05 18:02:10
46ad48480025c1730c7c0464dcd0c18d20859576ecca4b26e4196d2247b09c36,25000000000,48926,1,SupportingCreators,BitCloutKids,2021-08-05 18:02:10
8a1bbff83c28a3ff4983aa3388348f9059e556b6dc12d28cd7755b0edb6e4ba3,100000000,48926,1,GoatTrade,CloutNBA,2021-08-05 18:02:10
c154862eefc287da9225e982425bb958ab7cc8e64aa8c3cefb31715606323948,520000000,48926,1,bruhmoments,YogiCool,2021-08-05 18:02:10
108209ac949a3fd2918252fde462e8f319092273069d0d565f75c1125644e39b,49222287,48926,1,Juls,MarblesOnStream,2021-08-05 18:02:10
c2c075b39c44383cec2a9d4299e49f579be539386b1fc87a5d28fc1e57060660,2200000,48927,77,gaby,Mashelenn,2021-08-05 18:02:20
0003c87fa7fc548394a7f9e0a9860533707fc0bf27fcdc2e302cf8014d7fcbdd,100000000,48928,1,GoatTrade,CloutNBA,2021-08-05 18:10:42
c2c075b39c44383cec2a9d4299e49f579be539386b1fc87a5d28fc1e57060660,99542,48928,18,caseyyy,Mashelenn,2021-08-05 18:10:42
5551887287366fa3475d5cd9780ceb9f832f414d20b0fc60a3e4b5ddfd7d1c02,20007963,48932,1,Ani_Armenia,Lolita13,2021-08-05 18:29:24
af27ad4e9082d78e7d6c3af5035e1ef85bf9a51e957833604b8861c67889d781,800000000,48934,1,samhorine,thecloutcats,2021-08-05 18:32:05
772dfc5392864c2b5dd4c970191f7a785324430c8ed586f514241c0d2ff832d4,527573163,48935,1,VibeAli,KYArt,2021-08-05 18:38:51
36a5c9a2801f8e21c94adaf967c2dc28e38865eabe85394ab80e670bbcf0e6e5,20000000,48936,1,striga,Mashelenn,2021-08-05 18:59:49
36a5c9a2801f8e21c94adaf967c2dc28e38865eabe85394ab80e670bbcf0e6e5,19908421,48936,8,Lolita13,Mashelenn,2021-08-05 18:59:49
5551887287366fa3475d5cd9780ceb9f832f414d20b0fc60a3e4b5ddfd7d1c02,20000000,48936,2,boldfrontiers,Lolita13,2021-08-05 18:59:49
a6e87ba9738628a42854170d5c8c02d83853e5e7d01918467a4657f9c2cfdba6,19908421,48936,3,CryptoUnicorn,Jacobian,2021-08-05 18:59:49
a6e87ba9738628a42854170d5c8c02d83853e5e7d01918467a4657f9c2cfdba6,9954210,48936,2,CompulsiveDoodler,Jacobian,2021-08-05 18:59:49
cc83f9cf21897de801906409d8e7223ab67cb7deab31bd70a12d2dcbd7bc40ee,9954210,48939,2,kjartee,przemyslawdygdon,2021-08-05 19:07:20
43b943880ff21f67b92941553233b9d0e6bcf7c56e9a533416873d4d0798d290,985466852,48939,180,NFTplace,ddifof,2021-08-05 19:07:20
b2ecade7d5e87891173a2fcc55e9da8a1025e42def99c29abcac2aef75c88bc6,87556,48939,8,trendinvest,HakAndAi,2021-08-05 19:07:20
fc44fefe50bffa32d7d2683a2a50cc2d9de8445d6afa78beea98717a408f5268,99542106,48939,1,Tropix,CloutNBA,2021-08-05 19:07:20
f6874b347c463bf1803622f30328bebcf08521131f069db0e2be0764be15bc85,9954210,48939,1,CompulsiveDoodler,Panini,2021-08-05 19:07:20
6e4387b63459b4430e60ed0ae42bc3ce4f952cfd81c67da851a0225f135a9de6,11049173,48940,1,NFTusa,SpunkArt,2021-08-05 19:13:38
897761740a3c2971938906bc9b50b9fca0f0002074a46bfddadca4aae5834e4d,79534142,48940,1,SpunkArt,ARRRT,2021-08-05 19:13:38
71ad3ea9524d6d25808bbf115ce8bd61875939d0b90cf7fc2658d9c228920966,99542106,48940,1,Hodler1999,MotionGraphicsCollective,2021-08-05 19:13:38
331825ef69fdf79e944fbc751cf1a1e7012c025f4d62d295c30cd592e3f71e90,1015329484,48940,20,Digitalize,jckly,2021-08-05 19:13:38
eab90d2680f2339ce6dcafba5b528474d2178a5055a61d03464e583c3ebf96c4,258809475,48941,104,BitCloutDrops,cloutpunk,2021-08-05 19:14:29
eab90d2680f2339ce6dcafba5b528474d2178a5055a61d03464e583c3ebf96c4,268763687,48941,135,CryptoFunNFT,cloutpunk,2021-08-05 19:14:29
ad9bc88fe4f6c1863cc85f4b544c368f0c4c91ae42cfa1feca7f538c558e3455,49622866,48941,38,10past9,LuiPeti,2021-08-05 19:14:29
918178d845f80a3208328e43fce12a617c831afd4d51773a8fd4c3a6d0face46,70973521,48942,1,SpunkArt,ARRRT,2021-08-05 19:19:33
c2ea272ce8de006f880b17be48e3127a03a52096ad8bb8b99bb025262b254754,70774437,48942,2,SpunkArt,ARRRT,2021-08-05 19:19:33
60095c8c4d6facaa0fb2e50d40963ce10f1b5009c1faaee248c5a3b3b803635f,497710531,48942,1,illuMEMEnati,naruto,2021-08-05 19:19:33
97b52f4342d678e0161d374e8ebfb752c846e4725fbf54c9caa0d201ecd69218,99542106,48942,3,CryptoUnicorn,Jacobian,2021-08-05 19:19:33
8308c2327f4d286783acaa5a69d5291a5730f18df77b106a527100db18e3202f,100537527,48944,6,przemyslawdygdon,10past9,2021-08-05 19:32:38
d6308c228a35389f0ce9f05341bbe0bf84ae1f9775487d2a35e29f3bc303e3f9,29862631,48944,6,przemyslawdygdon,PandorasBox100,2021-08-05 19:32:38
17f8e7fefe44d7b222e679ec096af79bce45417a8fbadc65db84a360592d2974,59874264,48945,4,Jobs_,lifeclout,2021-08-05 19:37:02
055cb5fab303b021a88b47add814535920e3f1e2cba92730e6a0baa6cae9e298,500000000,48945,21,WilfriedChung,NachoAverageTour,2021-08-05 19:37:02
84b5ff7b788959d8152f9f86fcb3955ed69b347a19b169f21df39c0854b2d775,49600000,48946,25,ElrickErikose,collectorhub,2021-08-05 19:49:56
f21b6cfe88b707628f016809d6fe3de680305854c57649e4490a77b25890ded9,30000000,48946,1,neverwelcome,AAProject,2021-08-05 19:49:56
a852d69e1e3a01f2456deceb3dbd98279d9ca4731e501866e0b599ed4dfd8bed,92211955,48946,6,przemyslawdygdon,EnigmaArt,2021-08-05 19:49:56
a852d69e1e3a01f2456deceb3dbd98279d9ca4731e501866e0b599ed4dfd8bed,294229309,48946,1,ByTaylorMarie,EnigmaArt,2021-08-05 19:49:56
a852d69e1e3a01f2456deceb3dbd98279d9ca4731e501866e0b599ed4dfd8bed,97580015,48946,7,Taonaya,EnigmaArt,2021-08-05 19:49:56
a852d69e1e3a01f2456deceb3dbd98279d9ca4731e501866e0b599ed4dfd8bed,92176903,48946,3,smartalec,EnigmaArt,2021-08-05 19:49:56
a852d69e1e3a01f2456deceb3dbd98279d9ca4731e501866e0b599ed4dfd8bed,94607379,48946,2,ClayPerryMusic,EnigmaArt,2021-08-05 19:49:56
17fcebe44de56a0cb5eb2aa15e4ec371dd3ce8e2932b2f3eb4b6467a0dda6131,10929499,48946,1,ARRRT,SpunkArt,2021-08-05 19:49:56
83e19b0746aafd0c45b983c1c7b12decc1c52b447bfbf6eea9c1396d38e9c9d4,1083103,48946,10,ARRRT,SpunkArt,2021-08-05 19:49:56
83e19b0746aafd0c45b983c1c7b12decc1c52b447bfbf6eea9c1396d38e9c9d4,1083103,48946,9,ARRRT,SpunkArt,2021-08-05 19:49:56
ec35e197c5d30787fdf2bee6d3100dd4ec33a80f6710e5942ca5564175770004,1083103,48946,3,ARRRT,SpunkArt,2021-08-05 19:49:56
f7cb15443f0b137e4ac4fea5f318864f9409301e8f3c7039f064fbc33a479aa1,12504923,48946,2,ARRRT,SpunkArt,2021-08-05 19:49:56
4390e762be89c054b41d94baf51dc3d91ab19c8886228acbacd699c0a14d2880,11083864,48947,1,NFTusa,SpunkArt,2021-08-05 19:53:09
4b1f890f62a0c57a70ea392b169a7ef530526eb8c415081f2178003dccc012cb,250000000,48947,1,jodybossert,cloutpunk,2021-08-05 19:53:09
b99c55d93f317fb46864850e7e6d83c64f75154364aa434b67ec443878250733,10887690,48947,1,NFTusa,SpunkArt,2021-08-05 19:53:09
6e4387b63459b4430e60ed0ae42bc3ce4f952cfd81c67da851a0225f135a9de6,10887690,48947,3,NFTusa,SpunkArt,2021-08-05 19:53:09
331825ef69fdf79e944fbc751cf1a1e7012c025f4d62d295c30cd592e3f71e90,1000000000,48947,50,naruto,jckly,2021-08-05 19:53:09
3372615e8d1fe5e4d526a684e5623a9175aaf115e739e637b996650ef9728a7d,98260784,48947,4,NirvanaHTX,AfricuzPhotography,2021-08-05 19:53:09
83e19b0746aafd0c45b983c1c7b12decc1c52b447bfbf6eea9c1396d38e9c9d4,686611,48948,11,ARRRT,SpunkArt,2021-08-05 19:59:07
43b943880ff21f67b92941553233b9d0e6bcf7c56e9a533416873d4d0798d290,750000000,48948,176,WilfriedChung,ddifof,2021-08-05 19:59:07
83e19b0746aafd0c45b983c1c7b12decc1c52b447bfbf6eea9c1396d38e9c9d4,1078960,48948,12,ARRRT,SpunkArt,2021-08-05 19:59:07
83e19b0746aafd0c45b983c1c7b12decc1c52b447bfbf6eea9c1396d38e9c9d4,686611,48948,8,ARRRT,SpunkArt,2021-08-05 19:59:07
f7cb15443f0b137e4ac4fea5f318864f9409301e8f3c7039f064fbc33a479aa1,12421752,48948,5,ARRRT,SpunkArt,2021-08-05 19:59:07
f7cb15443f0b137e4ac4fea5f318864f9409301e8f3c7039f064fbc33a479aa1,12457086,48948,4,ARRRT,SpunkArt,2021-08-05 19:59:07
00364fe8975e2e95ac373c5d39d9a4d99d8a854faa4de39d1fbd808c12b62a6b,100000000,48948,1,memes_machine,naruto,2021-08-05 19:59:07
383ff5e7edd444d262d167a92177bccc8d6eae93f5a13e2c19c612000fc721ae,3060000000,48949,1,ASG,spookies,2021-08-05 20:02:00
6e4387b63459b4430e60ed0ae42bc3ce4f952cfd81c67da851a0225f135a9de6,10856807,48950,2,ARRRT,SpunkArt,2021-08-05 20:04:53
a32521421ed21a8b903c93da319ae13d78d7f6402714ac61d902ff86215c2fdc,1200000000,48950,1,ElonTusk,Aikon,2021-08-05 20:04:53
94a498cd989d10cc778acb7bb37597f57067618fba3e53c0e6f75afa4e1b0abb,99542106,48950,1,TheBigTuna,Earf,2021-08-05 20:04:53
31731c71c8203382558ebbaa89af82d36471c91fdb876cf2d1141bf97c418e59,30000000,48951,1,theejunkyardwaltz,Earf,2021-08-05 20:11:11
84b5ff7b788959d8152f9f86fcb3955ed69b347a19b169f21df39c0854b2d775,50000000,48951,55,Culture_repair,collectorhub,2021-08-05 20:11:11
c2ea272ce8de006f880b17be48e3127a03a52096ad8bb8b99bb025262b254754,69737871,48951,3,NFTusa,ARRRT,2021-08-05 20:11:11
11a4b2490a60fdb99604d750b4bf823546380db0d94efad86f5132b75246c2af,49980438,48951,14,mubashariqbal,Tropix,2021-08-05 20:11:11
3869b77b8a246d8596f96a9115f0f28ecd09862cfbf9c1c8166ee88972587ea3,9954210,48952,10,caseyyy,gaby,2021-08-05 20:25:07
3869b77b8a246d8596f96a9115f0f28ecd09862cfbf9c1c8166ee88972587ea3,4977105,48952,11,Ani_Armenia,gaby,2021-08-05 20:25:07
53f96ce8711467693ecfda23b7d892f19fb2ce177580d246809dfbcec87f624d,110262008,48952,1,ARRRT,motanionicatorcalau,2021-08-05 20:25:07
35f11aa9917e49fa3a8604eb1faf1a2b6c542628ec986fb26d32c4568965a881,100000,48954,36,claraedwiges,JoshuaCottrell,2021-08-05 20:33:27
7fdfb43cde71b60511bf0bd0a4d602f4b46ed6f20ebde939979f796cb7506d25,19719976,48954,29,OTZGALLERY,MrWolf,2021-08-05 20:33:27
11a4b2490a60fdb99604d750b4bf823546380db0d94efad86f5132b75246c2af,58292043,48954,16,RabidArtWork,Tropix,2021-08-05 20:33:27
fc71f6728180d927ea192bf76d4894035b26fe279f87c89d6907883f4ddac8fe,20507812,48955,1,SydneyCole,NaranjaNFT,2021-08-05 20:34:19
a7de0fc15b1d715c60892ae0cecc364dd9f7de4e014c6b995111c73b95fa9646,20507812,48956,1,SydneyCole,NaranjaNFT,2021-08-05 20:40:06
84b5ff7b788959d8152f9f86fcb3955ed69b347a19b169f21df39c0854b2d775,50000000,48956,14,bruhmoments,collectorhub,2021-08-05 20:40:06
3869b77b8a246d8596f96a9115f0f28ecd09862cfbf9c1c8166ee88972587ea3,97153,48956,13,spanishclub,gaby,2021-08-05 20:40:06
659a60cf62ee8623f43ecacd1aaebc463a472c556ce6e57990fdf2ca957835e8,149830980,48956,2,MadamFetish,RickandMortyOG,2021-08-05 20:40:06
69f764819836812ed9decab0a624a09fae0714474eb3cb04c48a2c596ccc5abf,750000000,48957,1,oldiemcoldold,TWNTYFOUR,2021-08-05 20:46:35
edc890392a59898521159146afe7ed632e20ce60045de9ffd20d221d80721708,350000000,48957,1,ASG,kevcraven,2021-08-05 20:46:35
1fa50f371edced103ba9bd3526cd2245c86762de4e0eacb2e5be9d096350ce85,100000000,48958,1,Bringemvaught,craigbru,2021-08-05 20:50:09
5cfad95cdde66f8bce2186aa57ae7f088af38004a12212ef8597faa7a369227b,242883513,48958,2,ErenYeager,Methamphetameme,2021-08-05 20:50:09
b885419a16cc53ef6b1ae29e07e65d5e083f9529082261c99450c8b919f88cff,70000000,48958,1,DiamondClout,ingafrunza,2021-08-05 20:50:09
6a693705d823448e9fa877bf47bf007841d2684d7f9b75b02a0c135b7eb1dc40,10000000,48958,1,Rhynelf,becopro,2021-08-05 20:50:09
6a693705d823448e9fa877bf47bf007841d2684d7f9b75b02a0c135b7eb1dc40,10000000,48958,3,claraedwiges,becopro,2021-08-05 20:50:09
c0eb86951e266b757fff7d751f2103d66b1397579450df6d8f280e357432aa22,19544765,48959,1,chrismaddern,Petrh,2021-08-05 21:01:27
196f7286d219a63906ee78c3d3814d7c50323b56d6054b6e022da49754024a7f,10000000000,48959,1,redpartyhat,bellathorne,2021-08-05 21:01:27
59002b788c4270094567cd3c62ead77353dc3f7ba600e3128830822b88d2f8f7,1000000000,48959,1,Bringemvaught,MemeGod,2021-08-05 21:01:27
fe18a0aaaf88c017b7cdbb44e6b671083a4cf2f09fcb770cb768098507ea4583,690000000,48959,2,Bringemvaught,MemeGod,2021-08-05 21:01:27
3f4fe35672bae2aa49f019365109832fe905a7077310aa4b883a47bda0501afc,12047022,48959,4,LetsBegin,MyKeyStew,2021-08-05 21:01:27
5564cf2344e505d9079347c86fb35d8fd52f0c63097cc67c57b87634a757dd2b,6891120299,48960,1,SergeFan_Gallery,coolman_coffeedan,2021-08-05 21:11:17
b5aba2a5f50b929e0afbb06bb16a3d2d617fbf3f159f5791d923e1b84ef9417a,19765625,48960,6,przemyslawdygdon,VeryRarePepe,2021-08-05 21:11:17
31b9cbcebfaa389359d0464469f7cf97168129c74206c7ad031793b1f13a69e5,19921875,48960,6,przemyslawdygdon,VeryRarePepe,2021-08-05 21:11:17
0e4f48da6c44ae8f3541755e7f987db34d70618f23b095a4336668709d5ab220,348605577,48960,1,NFTSpace,yigitcakar,2021-08-05 21:11:17
ebe3d65286c5ef713eb6ed4d385c0dde540b7dfb2f8d4606c699ee833498df5a,3429515204,48960,1,ASG,Rbnks,2021-08-05 21:11:17
acb6c79b23fea5c1882e9a17ded4192e843568bc6261cc85e3048ddf3347ff64,9882399,48960,12,ambercakar,yigitcakar,2021-08-05 21:11:17
acb6c79b23fea5c1882e9a17ded4192e843568bc6261cc85e3048ddf3347ff64,9989012,48960,25,ElrickErikose,yigitcakar,2021-08-05 21:11:17
acb6c79b23fea5c1882e9a17ded4192e843568bc6261cc85e3048ddf3347ff64,196889151,48960,1,lukasjakson,yigitcakar,2021-08-05 21:11:17
acb6c79b23fea5c1882e9a17ded4192e843568bc6261cc85e3048ddf3347ff64,10069101,48960,6,przemyslawdygdon,yigitcakar,2021-08-05 21:11:17
acb6c79b23fea5c1882e9a17ded4192e843568bc6261cc85e3048ddf3347ff64,9960159,48960,20,Glyde,yigitcakar,2021-08-05 21:11:17
f0a9fafdd0eeb06e81511a33eb891f2370ee76a741faab667a021cb7c700f8cd,98823994,48960,2,lukasjakson,yigitcakar,2021-08-05 21:11:17
b82ca9db69fd8c63d714829fbdd6b84fb9a20011fe057435913672ebfdc0f359,20402215,48960,1,NaranjaNFT,VeryRarePepe,2021-08-05 21:11:17
3f4fe35672bae2aa49f019365109832fe905a7077310aa4b883a47bda0501afc,20000000,48962,1,Bringemvaught,MyKeyStew,2021-08-05 21:18:13
8fb17fb0e5409be781a0bcff2239d7b2e187383a1806a05defa82c3a12c6e900,2750000000,48966,1,gapview,NFTSpace,2021-08-05 21:40:57
c2130743ca04ee9f1798869a2e49058fcc7359a3e43ebef85e0356a90016cedd,242883513,48966,1,SC0TT,cloutpunk,2021-08-05 21:40:57
7fdfb43cde71b60511bf0bd0a4d602f4b46ed6f20ebde939979f796cb7506d25,500000,48966,40,WatchFiends,MrWolf,2021-08-05 21:40:57
d9d80729f920bee82fafcb1c99f25a8f16378e7645672689ca7e35bda7d70738,58685446,48966,1,NFTpreneur,CloutNBA,2021-08-05 21:40:57
c9ea27ac7b6a3a8d3b64b23c8e40c7cbd3ac8d67276a580bb15101757f66306d,98425961,48966,1,ARRRT,Bago,2021-08-05 21:40:57
fb3fcec7c2863b0bf4fb3f009e1410daa8cffa4bbfbf11a1e862c53f1fa4f246,110000000,48966,1,Nvo,samhorine,2021-08-05 21:40:57
605a870c854dc75c2a6c07e362281c4a87293b09cc8eb4b33283185ba0de684d,5000000000,48968,1,clayoglesby,puc,2021-08-05 21:45:10
11e2a0e8af7a776ea8ff5766ccda6500af25df01ba8d1f1f1f255dd59df1f4bf,1068687,48970,1,CryptoJames,JONATHAN_,2021-08-05 21:56:25
b04d957ba675d2b5f99aaad1dcf1a6ed770c9dfe8891a17d86b213b50730bb77,19432568,48971,1,Kuleana,GiulianoNFT,2021-08-05 22:02:53
eab90d2680f2339ce6dcafba5b528474d2178a5055a61d03464e583c3ebf96c4,250000000,48971,348,4everKurious,cloutpunk,2021-08-05 22:02:53
53ebaf4053fbb4a0981fd5064f7ffe0331f4010e55573eb7a330317b1b9a8278,1250000000,48971,1,davidhowe,ChildOfTheDice,2021-08-05 22:02:53
73a93b7fe4b73ac38350d5a610ded3382705d9518812c318894f54c1996c52d5,25262339681,48972,1,SupportingCreatorsV2,Ghozt,2021-08-05 22:08:07
764dfa7e292b59d5fc8346409df42cbe8e294fa93bf41b58615853ddbeb2e87f,90000000,48974,1,Murkury,AAProject,2021-08-05 22:19:38
3b62e759174069a5aa2db1a64ab974195bcb2e1645b05fbbe3e0cb51437586ed,1000000000,48976,1,sigil,CreatorCard,2021-08-05 22:27:47
2d50a456d914a08cfb53ecbab55c4bfedb485f014d46fbc30fb20bb1a585ccd2,140022121,48976,1,Tony_Stark,Clouthand,2021-08-05 22:27:47
2a4e5b0e9eca2211ffce8b3c4355b02e71dba1c0cfe4a78c9c5a52d92d4cbb2b,100000000,48976,2,falafeldude,kanshi,2021-08-05 22:27:47
2a4e5b0e9eca2211ffce8b3c4355b02e71dba1c0cfe4a78c9c5a52d92d4cbb2b,100000000,48976,1,Wildography,kanshi,2021-08-05 22:27:47
a8979f569c957b335d7ab45578b56fe550a51b04a39e05b17f25f3c00624bca1,500000000,48981,1,Bringemvaught,NoFaceGirl,2021-08-05 22:45:43
d1889b28128edc693106b117e31edaeafbeeab51c2f7448c5b0c8a4f17674391,9716284,48982,1,Astaroth,AylaCroft,2021-08-05 22:55:27
d1889b28128edc693106b117e31edaeafbeeab51c2f7448c5b0c8a4f17674391,97162,48982,25,ElrickErikose,AylaCroft,2021-08-05 22:55:27
43b943880ff21f67b92941553233b9d0e6bcf7c56e9a533416873d4d0798d290,3235522736,48984,269,joejerome,Memestonks,2021-08-05 23:03:33
1c2ed1e1f1625c600f0fbe09e5c4cee0ca0ceeb7d3fdc7b16cf968aff52d00ad,97314130,48987,1,boldfrontiers,ToonMe,2021-08-05 23:39:36
981eda33fb631df9cb7d17bf537f8242f3bdeee3f17c26854320d9cb4d09e77f,110000000,48987,4,drkatcohen,Matreshka,2021-08-05 23:39:36
044b75e49a06c3616e7f9bd616824a39d01368c409a123bdbbb81852bdd6d451,87438064,48987,2,MeredithMarsone,Mil4n,2021-08-05 23:39:36
fb3fcec7c2863b0bf4fb3f009e1410daa8cffa4bbfbf11a1e862c53f1fa4f246,120000000,48987,2,TheBryce__isRight,samhorine,2021-08-05 23:39:36
fb3fcec7c2863b0bf4fb3f009e1410daa8cffa4bbfbf11a1e862c53f1fa4f246,110000000,48987,10,mubashariqbal,samhorine,2021-08-05 23:39:36
7fdfb43cde71b60511bf0bd0a4d602f4b46ed6f20ebde939979f796cb7506d25,500000,48987,39,SeanSlater,MrWolf,2021-08-05 23:39:36
23bdcb84a4068fb387ea9a7e85e7ca4c206e83d28ac4cbf3f8a622e104d44dba,242201123,48988,1,eminabec,Bringemvaught,2021-08-05 23:48:26
fb3fcec7c2863b0bf4fb3f009e1410daa8cffa4bbfbf11a1e862c53f1fa4f246,116256539,48988,7,KAD,samhorine,2021-08-05 23:48:26
910f65881f45f9965254b3cf2204c5fb3b2034a32a1272e84eabb3706091201d,968804495,48991,1,joejerome,tylerdurden_,2021-08-06 00:03:02
e29837d9ed49c62ddc848b55773050de510f7ec4178a2725b0301da97750b428,50000000,48991,10,Bringemvaught,NFTPaul,2021-08-06 00:03:02
e29837d9ed49c62ddc848b55773050de510f7ec4178a2725b0301da97750b428,250000000,48991,2,cloutviz,NFTPaul,2021-08-06 00:03:02
e29837d9ed49c62ddc848b55773050de510f7ec4178a2725b0301da97750b428,49019607,48991,3,UnknownNFT,NFTPaul,2021-08-06 00:03:02
e29837d9ed49c62ddc848b55773050de510f7ec4178a2725b0301da97750b428,28008589,48991,7,fizzler,NFTPaul,2021-08-06 00:03:02
e55214d6af1617afc812388c2e3c20ddb6c409fdd7fc2e98b2014e925fe87674,96880,48991,1,Virophidian,DungeonMaster,2021-08-06 00:03:02
d1889b28128edc693106b117e31edaeafbeeab51c2f7448c5b0c8a4f17674391,2422011,48991,2,RickandMortyOG,AylaCroft,2021-08-06 00:03:02
da39f74f5e44e8c8ba684e18710c3d861ca4648686e3807bed21ab297e7c1d82,110000000,48991,9,GraphicShivam,TonyWu,2021-08-06 00:03:02
da39f74f5e44e8c8ba684e18710c3d861ca4648686e3807bed21ab297e7c1d82,116256539,48991,1,Aikon,TonyWu,2021-08-06 00:03:02
b4d9869ae727865c57610b5126a7f7feddc42653af219b2e4b278e9a92223534,7690000000,48991,1,cloutviz,PixelPirates,2021-08-06 00:03:02
f78dd1d3e4da7c87892e609b9df977018110e4d48714da8a39cb763ba701605d,96880,48991,1,Virophidian,DungeonMaster,2021-08-06 00:03:02
3aedc767cb98b025146735aabfbf27ac5eb72a5501d11ecb5c7867dcd07412c8,1000000000,48991,1,ReadyPlayerOne,ChildOfTheDice,2021-08-06 00:03:02
9338228e1ae3cea555c1979bc157923ff13da42dc44f5d37c5c62cb88010e5c7,96880,48992,1,Virophidian,DungeonMaster,2021-08-06 00:04:53
7341de152560ee6427ec6fe74a212693d5dca59623d765b32c213e1eb2fadb47,96880,48993,1,Virophidian,DungeonMaster,2021-08-06 00:18:07
5af6639286c8bb6b0ffcc2b0d974fdfe048e916bd4279f948beb9aaf4ee2d114,96880,48993,1,Virophidian,DungeonMaster,2021-08-06 00:18:07
04136113d98d11940e2bdd16d42a714a69e869613fa57eebd762f056bb6c7d65,96880,48993,1,Virophidian,DungeonMaster,2021-08-06 00:18:07
1831f00ca49d38ebbe4d59da2ad819c2344c7641961714ad4f25306f3dab5a61,96880,48993,1,Virophidian,DungeonMaster,2021-08-06 00:18:07
da39f74f5e44e8c8ba684e18710c3d861ca4648686e3807bed21ab297e7c1d82,116256539,48993,2,CyrusAbrahim,TonyWu,2021-08-06 00:18:07
da39f74f5e44e8c8ba684e18710c3d861ca4648686e3807bed21ab297e7c1d82,110000000,48993,10,MichaelSavetsky,TonyWu,2021-08-06 00:18:07
da39f74f5e44e8c8ba684e18710c3d861ca4648686e3807bed21ab297e7c1d82,116256539,48993,8,RickandMortyOG,TonyWu,2021-08-06 00:18:07
b93b84a16b7395c8aeab7de9e156aa80aa366bdab9f3e34ba5b9b33a19b32dfa,96880,48993,1,Virophidian,DungeonMaster,2021-08-06 00:18:07
43b943880ff21f67b92941553233b9d0e6bcf7c56e9a533416873d4d0798d290,645805076,48993,115,TorySeller,tylerdurden_,2021-08-06 00:18:07
da39f74f5e44e8c8ba684e18710c3d861ca4648686e3807bed21ab297e7c1d82,125944584,48993,7,S0S0,TonyWu,2021-08-06 00:18:07
68758fc27dd5db204bffb28f5b9e3d9d7577f8844fe52bfbd1a41d8ed014d109,96880,48993,1,Virophidian,DungeonMaster,2021-08-06 00:18:07
eb0fc83cfc3386d39800fea3abe5ef5513ba9a39df83c74b1aa54b58244f0e33,750000000,48993,3,MrWolf,DRTYMLK,2021-08-06 00:18:07
c68fe8365f801747b755e8cc28ea7679fa3788ae0d5a500ee50b48358c4cecbe,9844457,48993,1,qtnyc,bitpaint,2021-08-06 00:18:07
77651e8f0e4c626da4861a3d69334c1b5d4d1fabbf8ecf0bc46a869d782b5944,96880,48993,1,Virophidian,DungeonMaster,2021-08-06 00:18:07
ffb77bf80fb993f6de1c9d677c07cbd45fbfd3d9069692813d70f7106aeb8472,96880,48993,1,Virophidian,DungeonMaster,2021-08-06 00:18:07
6057e52487a2469d7a84bb160df960d460402985b02fcfd94d847dd5d2f6c007,96880,48994,1,Virophidian,DungeonMaster,2021-08-06 00:21:00
f9223e822cdb03733286b4816eb373c25e3daeee69788a6ed39bc23a19f3ca4d,96880,48994,1,Virophidian,DungeonMaster,2021-08-06 00:21:00
34b06d9baf7a3b3688c708072a72a99a9cefc53834caa686606d7af3f4eb8401,96880,48995,1,Virophidian,DungeonMaster,2021-08-06 00:26:14
aea5aee9ec256e6096455dc21588957aff027f7617c0d0fc0c436495519964b7,726603371,48995,1,NoFaceGirl,AlexToma,2021-08-06 00:26:14
da39f74f5e44e8c8ba684e18710c3d861ca4648686e3807bed21ab297e7c1d82,203448944,48998,5,clayoglesby,TonyWu,2021-08-06 00:32:08
da39f74f5e44e8c8ba684e18710c3d861ca4648686e3807bed21ab297e7c1d82,116256539,48998,3,S0S0,TonyWu,2021-08-06 00:32:08
da39f74f5e44e8c8ba684e18710c3d861ca4648686e3807bed21ab297e7c1d82,116256539,48998,4,Jobs_,TonyWu,2021-08-06 00:32:08
722aee7c75d818b6fff395bfbf7311e5486ec1c3514a33f6e30f615fe914eebd,9731413,49002,1,MichaelKelley,NftUpdate,2021-08-06 00:38:21
